"","var_pop_tot","PIB_cap_USD","dist_fr_km","disp_alim_kcal_pers_j_totale","disp_alim_prot_g_pers_j_total","ratio_prot_anim_total","tx_urb"
"1",12.0826588848634,1781.61465437778,6680.21359111111,2451,61.4708888888889,25.0207250634772,0.358569588598744
"2",5.88015112836955,10860.796268381,9576.90015238095,2815.90476190476,79.0233333333333,48.8466882417456,0.586696952699298
"3",0.666660477278087,12912.7239236667,2262.51122333333,3211.4,94.6276666666667,48.2828911398495,0.670966218609129
"4",4.48781523700541,58446.2436305294,1326.84526470588,3481.23529411765,109.945882352941,61.5012252065312,0.812990866274197
"5",26.5662084114648,19459.8980563333,4451.71025,3059.16666666667,85.625,43.8556251988044,0.879171914863909
